timestamp,num_topics,doc_count,num_unassigned,npmi,cv,td
2025-07-19 00:04:46.988331+00:00,15,622,0,-0.2688601802035399,0.3603677928517495,0.8733333333333333
2025-07-19 00:18:15.583884+00:00,15,622,0,-0.2778120530283854,0.36795182011624533,0.88
2025-07-19 00:33:55.881295+00:00,15,622,0,-0.2783720360107489,0.3652984284756743,0.8866666666666667
2025-07-19 00:48:36.309806+00:00,15,612,0,-0.2757141636803447,0.3732177935116887,0.8866666666666667
2025-07-19 01:06:15.294436+00:00,15,612,0,-0.2663620233942261,0.37042856401602126,0.92
2025-07-19 01:18:21.226287+00:00,15,612,0,-0.27600639956937784,0.3688152742547605,0.9333333333333333
2025-07-19 01:33:32.510574+00:00,15,609,0,-0.28798879188704324,0.37847018215718303,0.9066666666666666
2025-07-19 01:48:10.247989+00:00,15,609,0,-0.26900482476262966,0.3713738365263213,0.9066666666666666
2025-07-19 02:03:19.299478+00:00,15,609,0,-0.2711523513206004,0.3722943796544708,0.9133333333333333
2025-07-19 02:17:42.394424+00:00,15,609,0,-0.2680993888203609,0.3656482705206796,0.92
2025-07-19 02:34:13.529877+00:00,15,605,0,-0.2697532282881385,0.3641592020715019,0.9133333333333333
2025-07-19 02:48:22.408204+00:00,15,605,0,-0.2681816911633277,0.3612302490690772,0.9133333333333333
2025-07-19 03:36:25.990894+00:00,15,605,0,-0.26706602164468707,0.36117608127615053,0.92
2025-07-19 05:36:40.458912+00:00,15,605,0,-0.26706602164468707,0.36117608127615053,0.92
2025-07-19 09:34:06.164863+00:00,15,605,0,-0.2656834194401239,0.359926261913051,0.92
2025-07-19 10:06:44.908029+00:00,15,605,0,-0.26236872178984133,0.36511441294414,0.92
2025-07-19 10:17:20.614181+00:00,15,605,0,-0.2589250265135449,0.3566197338882327,0.92
2025-07-19 10:32:20.434902+00:00,15,605,0,-0.25444767274305524,0.3613629625802365,0.9266666666666666
2025-07-19 10:47:09.262934+00:00,15,605,0,-0.26027089213927584,0.3572362380055124,0.9333333333333333
2025-07-19 11:06:41.387070+00:00,15,605,0,-0.25078938068947776,0.35871526000354165,0.9266666666666666
2025-07-19 11:18:59.907578+00:00,15,605,0,-0.25078938068947776,0.35871526000354165,0.9266666666666666
2025-07-19 11:32:53.546040+00:00,15,605,0,-0.2534162548103884,0.3643605764298931,0.9266666666666666
2025-07-19 11:48:31.937109+00:00,15,605,0,-0.2534162548103884,0.3643605764298932,0.9266666666666666
2025-07-19 12:07:07.237025+00:00,15,605,0,-0.25467316541440493,0.3738715886317969,0.9333333333333333
2025-07-19 12:18:31.345447+00:00,15,605,0,-0.2601126458662365,0.3780546743180195,0.94
2025-07-19 12:33:20.487494+00:00,15,605,0,-0.2584136678470667,0.38165707607306665,0.94
2025-07-19 12:47:58.864997+00:00,15,605,0,-0.25780537645512547,0.3813374704127805,0.94
2025-07-19 13:06:21.494779+00:00,15,605,0,-0.25807919007410673,0.3813374704127806,0.94
2025-07-19 13:17:33.995295+00:00,15,605,0,-0.2675938277327556,0.37841447525925637,0.94
2025-07-19 13:36:11.034153+00:00,15,605,0,-0.25374103505206186,0.38694343801147096,0.94
2025-07-19 13:47:42.507557+00:00,15,605,0,-0.24899565614001362,0.3820389361176792,0.94
2025-07-19 14:07:01.589620+00:00,15,605,0,-0.24899565614001362,0.38203893611767925,0.94
2025-07-19 14:18:10.626828+00:00,15,605,0,-0.2480666078899984,0.37919318649478256,0.94
2025-07-19 14:35:40.410271+00:00,15,605,0,-0.25205294665642897,0.38286950499867334,0.94
2025-07-19 14:48:22.101225+00:00,15,605,0,-0.2520529466564289,0.3828695049986734,0.94
2025-07-19 15:03:31.917881+00:00,15,605,0,-0.25193657404474007,0.3828695049986734,0.94
2025-07-19 15:18:20.319904+00:00,15,493,0,-0.3102476184621248,0.36357082828222614,0.7866666666666666
2025-07-19 15:32:45.523301+00:00,15,478,0,-0.3139513564235802,0.36144228343030754,0.78
2025-07-19 15:48:01.281969+00:00,15,478,0,-0.3139513564235802,0.36144228343030754,0.78
2025-07-19 16:07:02.109546+00:00,15,478,0,-0.3139513564235802,0.36144228343030754,0.78
2025-07-19 16:18:29.500011+00:00,15,478,0,-0.3135056497071804,0.36217229325056693,0.7866666666666666
2025-07-19 16:32:48.420870+00:00,15,463,0,-0.320279783058672,0.38703341413239356,0.7533333333333333
2025-07-19 16:47:37.101969+00:00,15,463,0,-0.32176072303484277,0.37914389446318336,0.7666666666666667
2025-07-19 17:05:41.892224+00:00,15,463,0,-0.32176072303484277,0.37914389446318336,0.7666666666666667
2025-07-19 17:17:28.392020+00:00,15,463,0,-0.32153088119281653,0.36588104267565863,0.7666666666666667
2025-07-19 17:35:20.551371+00:00,15,449,0,-0.35240704256313954,0.36676121160029795,0.7333333333333333
2025-07-19 17:48:11.975433+00:00,15,449,0,-0.3725670508448241,0.361139859167504,0.7266666666666667
2025-07-19 18:05:44.655747+00:00,15,449,0,-0.37256705084482405,0.361139859167504,0.7266666666666667
2025-07-19 18:18:24.604611+00:00,15,449,0,-0.3738037397750938,0.3529654857671334,0.7333333333333333
2025-07-19 18:35:44.189953+00:00,15,434,0,-0.37224456662599703,0.3639382685648342,0.7266666666666667
2025-07-19 18:49:04.697520+00:00,15,434,0,-0.37224456662599703,0.3639382685648342,0.7266666666666667
2025-07-19 19:05:26.627981+00:00,15,434,0,-0.37377663035890585,0.36613859727732395,0.7333333333333333
2025-07-19 19:17:25.932843+00:00,15,434,0,-0.37377663035890585,0.36613859727732395,0.7333333333333333
2025-07-19 19:33:01.019758+00:00,15,434,0,-0.37377663035890585,0.366138597277324,0.7333333333333333
2025-07-19 19:48:10.744910+00:00,15,430,0,-0.3843171644729406,0.35386583788582576,0.6933333333333334
2025-07-19 20:05:40.186075+00:00,15,430,0,-0.38639791196722023,0.34599434709245624,0.7066666666666667
2025-07-19 20:17:43.834388+00:00,15,430,0,-0.3899099439493544,0.36297019025514177,0.72
2025-07-19 20:33:56.469680+00:00,15,430,0,-0.3849820754334606,0.3549356105737301,0.72
2025-07-19 20:47:40.632678+00:00,15,420,0,-0.38369994535647917,0.3608416933265278,0.7133333333333334
2025-07-19 21:05:21.418824+00:00,15,420,0,-0.38369994535647917,0.3608416933265278,0.7133333333333334
2025-07-19 21:18:10.208377+00:00,15,420,0,-0.38241397412381395,0.36348583088846986,0.7333333333333333
2025-07-19 21:34:11.708793+00:00,15,420,0,-0.38241397412381395,0.36348583088846986,0.7333333333333333
2025-07-19 21:47:59.144710+00:00,15,411,0,-0.39376061269948415,0.37598949023910694,0.7266666666666667
2025-07-19 22:03:12.243611+00:00,15,411,0,-0.39445566328192483,0.3805586153465112,0.7333333333333333
2025-07-19 22:17:28.541686+00:00,15,411,0,-0.39445566328192483,0.3805586153465112,0.7333333333333333
