timestamp,num_topics,doc_count,num_unassigned,npmi,cv,td
2023-01-01,6,352,38,0.0019664404682077988,0.48271622677504306,0.9333333333333333
2023-01-02,11,632,103,-0.07445662219014358,0.4297864389696706,0.9545454545454546
2023-01-03,5,772,242,-0.1937048976027118,0.405192531862064,0.96
2023-01-04,4,783,272,-0.10221356631120677,0.4918059601496565,0.975
2023-01-05,7,814,190,-0.047985745080486496,0.4054274418798788,0.9428571428571428
2023-01-06,3,767,0,-0.11438101117769361,0.44126084761177187,0.9333333333333333
2023-01-07,7,467,149,-0.20694404793321172,0.3801407435554662,0.9285714285714286
2023-01-08,9,437,102,-0.08097099329061634,0.4356694454375391,0.9333333333333333
2023-01-09,7,825,307,-0.07430508064715124,0.3732592136805269,0.9571428571428572
2023-01-10,10,786,191,-0.11003024219564246,0.3791865238250515,0.93
2023-01-11,10,792,241,-0.10829607292073504,0.40465287888067775,0.92
2023-01-12,12,805,186,-0.11811843867446736,0.4312999103272879,0.9416666666666667
2023-01-13,5,785,117,-0.045416604420157165,0.42849635476431436,0.96
2023-01-14,5,445,123,-0.11192094641698391,0.40195941063530805,0.88
2023-01-15,4,344,131,-0.10528603253223706,0.3222505343485975,1.0
2023-01-16,2,774,0,-0.15511138881697728,0.4478161725596627,1.0
2023-01-17,9,790,246,-0.10857881438953924,0.4004031065420135,0.9555555555555556
2023-01-18,14,749,189,-0.13306606585881572,0.35281562125837246,0.9428571428571428
2023-01-19,2,777,0,-0.05860646172848585,0.4606597902515661,0.95
2023-01-20,4,700,131,-0.19620841698773878,0.3676152797857548,0.95
2023-01-21,10,432,95,-0.1504493420286947,0.33752567236687603,0.92
2023-01-22,2,315,0,-0.17851438606953654,0.2203382684660631,1.0
2023-01-23,17,747,239,-0.13295571921407606,0.4131092936576947,0.8823529411764706
2023-01-24,10,745,276,-0.06803946329670035,0.41860255936071733,0.98
2023-01-25,2,736,9,-0.21595757523441816,0.3322626624683347,1.0
2023-01-26,10,752,267,-0.12671873829145947,0.37248470646924137,0.97
2023-01-27,11,720,258,-0.1259112085330425,0.4037787759615389,0.9727272727272728
2023-01-28,4,467,207,-0.14736529377542956,0.33390015202274725,0.95
2023-01-29,7,376,112,-0.2195526670368841,0.41341395816109,0.9428571428571428
2023-01-30,7,736,195,-0.08006872047841432,0.43093738079286925,0.9285714285714286
2023-01-31,12,821,190,-0.10415468316896082,0.4236890893817508,0.9416666666666667
2023-02-01,4,900,291,-0.11904677582896377,0.39506267787168886,0.975
2023-02-02,18,865,254,-0.06266429760385792,0.4026663639028631,0.9666666666666667
2023-02-03,2,822,0,0.029278314885848422,0.5660991750593549,1.0
2023-02-04,7,474,87,-0.18922866819055842,0.340181568259665,0.9571428571428572
2023-02-05,7,392,59,-0.045576398827124644,0.4072381884179153,0.9857142857142858
2023-02-06,7,835,230,-0.07637050345338389,0.39767778859357966,0.9714285714285714
2023-02-07,15,867,214,-0.09672791710404115,0.4245006205992266,0.96
2023-02-08,8,865,243,-0.11632600008087718,0.3697328454086134,0.9625
2023-02-09,3,885,295,-0.12385577491049969,0.45813486888159316,0.9666666666666667
2023-02-10,16,825,184,-0.07803142139839901,0.42410196945545614,0.9125
2023-02-11,6,503,130,-0.15854973139655884,0.36108945796889796,0.9666666666666667
2023-02-12,9,377,108,-0.1826730472020056,0.42457142490914573,0.9444444444444444
2023-02-13,2,809,0,-0.12106677789908526,0.33990818683933416,0.95
2023-02-14,2,865,0,-0.04460618540628143,0.3851353088950046,1.0
2023-02-15,11,840,304,-0.0834956885062894,0.43730624374406984,0.9454545454545454
2023-02-16,6,812,248,-0.1419857755013122,0.34371315578113665,0.9833333333333333
2023-02-17,5,862,358,-0.16408818423833532,0.3324899366520141,0.98
2023-02-18,9,613,95,-0.12990941635436432,0.3758260176070652,0.9333333333333333
2023-02-19,5,558,104,-0.1574088099679685,0.37825034441603644,0.94
2023-02-20,10,727,94,-0.02811050403888248,0.4481182689077624,0.89
2023-02-21,9,685,141,-0.03474156268376061,0.44569388465464777,0.9111111111111111
2023-02-22,2,759,0,0.04896711379171183,0.43440616413135136,1.0
2023-02-23,3,821,0,0.0064393067885050075,0.49156073367697467,1.0
2023-02-24,3,829,0,0.08318904015736854,0.5253263789314478,0.9666666666666667
2023-02-25,2,503,0,-0.018079938540541393,0.5363531295275816,1.0
2023-02-26,2,413,0,0.11635985191538957,0.6457996498217341,1.0
2023-02-27,2,820,0,0.062070919422726495,0.5823598793294353,1.0
2023-02-28,2,822,0,0.022182502301817286,0.5557254211840478,1.0
2023-03-01,2,824,0,-0.012547671721486478,0.5115340495518415,1.0
2023-03-02,2,824,0,0.02469566729087757,0.438439162640159,0.9
2023-03-03,2,787,0,0.014699226654020875,0.5291441226124219,0.95
2023-03-04,7,480,83,-0.1819978864533298,0.39781903428822457,0.9142857142857143
2023-03-05,2,382,0,0.05687395078569023,0.6027270186341471,0.95
2023-03-06,2,759,0,0.07854630562026722,0.6685545816725869,0.95
2023-03-07,14,812,149,-0.09952520344894285,0.39912082192236137,0.9285714285714286
2023-03-08,2,832,0,-0.02360118814139371,0.4193473158698823,0.95
2023-03-09,2,794,0,0.06433632880287828,0.5324250971478262,1.0
2023-03-10,2,802,0,-0.05948232093596911,0.4281865720204519,0.95
2023-03-11,10,487,148,-0.22065885788684697,0.337197682028345,0.96
2023-03-12,2,377,105,-0.2454393227559496,0.36718682956627047,1.0
2023-03-13,2,841,0,-0.06272251192870942,0.4415636193447197,0.95
2023-03-14,11,837,295,-0.0459757603043881,0.40483392001570945,0.9545454545454546
2023-03-15,2,863,0,-0.017365671975209898,0.3706413720324071,1.0
2023-03-16,18,790,290,-0.08213471501710326,0.4184971825843984,0.9222222222222223
2023-03-17,17,834,305,-0.05950549504581882,0.44366813995963983,0.9117647058823529
2023-03-18,2,471,0,-0.09034927103295107,0.3415749890766974,1.0
2023-03-19,2,394,0,0.1125426693013184,0.5215249348143481,1.0
2023-03-20,2,834,1,0.07698566300846499,0.593575959383464,1.0
2023-03-21,2,853,0,0.017154214303982063,0.47834433403116944,1.0
2023-03-22,2,863,0,-0.035541273981313515,0.5208669998990778,0.95
2023-03-23,9,840,305,-0.12563158735087143,0.3512075564712654,0.9555555555555556
2023-03-24,15,880,263,-0.14395058147913867,0.42865702092597097,0.9733333333333334
2023-03-25,2,547,0,-0.15723744019927224,0.2647602795388437,1.0
2023-03-26,7,424,78,-0.07146614106989642,0.38296200545707215,0.9428571428571428
2023-03-27,9,807,261,-0.12579951420594476,0.44121563170966194,0.9222222222222223
2023-03-28,2,816,0,-0.1376310079497499,0.37056890123646424,1.0
2023-03-29,8,805,274,-0.17356173491082308,0.36256631692379626,1.0
2023-03-30,14,820,274,-0.08665089427409045,0.38366122268195774,0.9571428571428572
2023-03-31,12,807,283,-0.11451087843732434,0.35544665808145753,0.975
2023-04-01,10,491,178,-0.18747497254044448,0.40681199087339337,0.98
2023-04-02,11,391,58,-0.09900876123231156,0.4051257901357006,0.9545454545454546
2023-04-03,2,778,0,0.043206051170499235,0.5493257339372347,1.0
2023-04-04,4,786,8,0.08110369474141772,0.6088347886530279,1.0
2023-04-05,10,745,185,-0.10012629795199146,0.3873809779311925,0.94
2023-04-06,12,676,170,-0.1464040980965358,0.4122012178019445,0.9166666666666666
2023-04-07,3,569,181,-0.2319965068583274,0.3920638664247898,1.0
2023-04-08,2,435,0,-0.03616069157824481,0.4617922088696751,1.0
2023-04-09,3,377,0,-0.05662974640859016,0.46053168089413427,1.0
2023-04-10,2,720,0,0.01781708199738956,0.5407018477308227,1.0
2023-04-11,9,741,144,-0.09544110254801469,0.44469219449545894,0.9222222222222223
2023-04-12,2,719,0,-0.14499319702912303,0.2864661960531118,1.0
2023-04-13,11,739,172,-0.11374342941627563,0.3624975284296938,0.9636363636363636
2023-04-14,17,698,223,-0.12650123149762196,0.383572326949469,0.9235294117647059
2023-04-15,3,475,6,-0.016191982832790035,0.5748395102274569,0.9
2023-04-16,7,373,129,-0.18395343852606055,0.42882454795654484,0.9428571428571428
2023-04-17,16,713,300,-0.11521852045762739,0.3776820144648405,0.95
2023-04-18,15,740,235,-0.14368793252908219,0.3856458178291936,0.9133333333333333
2023-04-19,6,763,257,-0.04124471823277947,0.43562666731741784,0.9666666666666667
2023-04-20,10,760,186,-0.012325576572042213,0.46686425460197567,0.92
2023-04-21,9,568,178,-0.030638486344994522,0.4441940545899194,0.9444444444444444
2023-04-22,7,436,71,-0.16808247136567864,0.3321164129424939,0.9285714285714286
2023-04-23,9,354,80,-0.16542122476758045,0.3249089129420076,0.9666666666666667
2023-04-24,2,641,0,-0.10686615502329742,0.3967659914348163,0.95
2023-04-25,2,678,0,0.12806863230133358,0.6322174141390302,0.95
2023-04-26,2,542,0,0.06021996074426285,0.5562576805656757,0.95
2023-04-27,9,508,214,-0.19101808952409816,0.34995918015871436,0.9777777777777777
2023-04-28,2,551,0,-0.08271757684749773,0.4127138564407332,1.0
2023-04-29,5,360,144,-0.18558317643109928,0.36768952749783085,0.92
2023-04-30,7,276,80,-0.2225391861570163,0.3719585968892321,0.9714285714285714
